date,company,Country,Price_USD,Shares,MktCapUSD
2011-10-24,BAYER MOTOREN WERK,DEU,80.3609857688303,601995196,48376927378.6602
2011-10-25,BAYER MOTOREN WERK,DEU,80.3715445797875,601995196,48383283732.1319
2011-10-26,BAYER MOTOREN WERK,DEU,79.8944138865088,601995196,48096053346.914
2011-10-27,BAYER MOTOREN WERK,DEU,86.3551507608757,601995196,51985385907.9029
2011-10-28,BAYER MOTOREN WERK,DEU,87.6228009242852,601995196,52748505216.484
2011-10-31,BAYER MOTOREN WERK,DEU,82.3778837838592,601995196,49591090294.5295
2011-11-01,BAYER MOTOREN WERK,DEU,77.3796498905908,601995196,46582177502.2976
2011-11-02,BAYER MOTOREN WERK,DEU,80.0049683954843,601995196,48162606630.2134
2011-11-03,BAYER MOTOREN WERK,DEU,83.29668517398709,601995196,50144204317.4647
2011-11-04,BAYER MOTOREN WERK,DEU,79.61034136408041,601995196,47925043053.0965
2011-11-07,BAYER MOTOREN WERK,DEU,79.934545254531,601995196,48120212237.6722
2011-11-08,BAYER MOTOREN WERK,DEU,80.66052715147671,601995196,48557249852.0165
2011-11-09,BAYER MOTOREN WERK,DEU,77.2209164889209,601995196,46486620757.0476
2011-11-10,BAYER MOTOREN WERK,DEU,78.2755200478267,601995196,47121487033.1934
2011-11-11,BAYER MOTOREN WERK,DEU,80.6664285910502,601995196,48560802490.2893
2011-11-14,BAYER MOTOREN WERK,DEU,79.2899892298673,601995196,47732192607.2719
2011-11-15,BAYER MOTOREN WERK,DEU,77.8249580786499,601995196,46850250892.2486
2011-11-16,BAYER MOTOREN WERK,DEU,75.3764764778308,601995196,45376276731.0612
2011-11-17,BAYER MOTOREN WERK,DEU,73.63812046434309,601995196,44329794762.0039
2011-11-18,BAYER MOTOREN WERK,DEU,72.41575160923891,601995196,43593934583.4911
2011-11-21,BAYER MOTOREN WERK,DEU,69.1294510585574,601995196,41615597439.3686
2011-11-22,BAYER MOTOREN WERK,DEU,68.6090606064696,601995196,41302324887.1675
2011-11-23,BAYER MOTOREN WERK,DEU,65.8228524126145,601995196,39625040939.4109
2011-11-24,BAYER MOTOREN WERK,DEU,66.3193935599046,601995196,39923956324.6959
2011-11-25,BAYER MOTOREN WERK,DEU,66.7701657311944,601995196,40195319006.3028
2011-11-28,BAYER MOTOREN WERK,DEU,70.6827952682315,601995196,42550703191.3269
2011-11-29,BAYER MOTOREN WERK,DEU,70.5694092545673,601995196,42482445355.8074
2011-11-30,BAYER MOTOREN WERK,DEU,75.35841690785492,601995196,45365404956.6938
2011-12-01,BAYER MOTOREN WERK,DEU,74.3275097994316,601995196,44744803829.9007
2011-12-02,BAYER MOTOREN WERK,DEU,74.68740346777341,601995196,44961458089.3133
2011-12-05,BAYER MOTOREN WERK,DEU,75.7037037037037,601995196,45573265949.037
2011-12-06,BAYER MOTOREN WERK,DEU,75.0361329693271,601995196,45171391573.9521
2011-12-07,BAYER MOTOREN WERK,DEU,74.5457223583605,601995196,44876166742.0828
2011-12-08,BAYER MOTOREN WERK,DEU,71.3658146964856,601995196,42961877605.9105
2011-12-09,BAYER MOTOREN WERK,DEU,71.9039854588223,601995196,43285853819.4649
2011-12-12,BAYER MOTOREN WERK,DEU,69.41122051146499,601995196,41785221296.3986
2011-12-13,BAYER MOTOREN WERK,DEU,69.2963055057518,601995196,41716043015.0109
2011-12-14,BAYER MOTOREN WERK,DEU,65.07887170720329,601995196,39177168128.8367
2011-12-15,BAYER MOTOREN WERK,DEU,65.95006303859,601995196,39701621125.1283
2011-12-16,BAYER MOTOREN WERK,DEU,65.2219293896616,601995196,39263288166.4275
2011-12-19,BAYER MOTOREN WERK,DEU,65.1817329722974,601995196,39239090116.2779
2011-12-20,BAYER MOTOREN WERK,DEU,68.4610039723639,601995196,41213195504.7
2011-12-21,BAYER MOTOREN WERK,DEU,68.5385488563861,601995196,41259877152.3557
2011-12-22,BAYER MOTOREN WERK,DEU,68.9051476352234,601995196,41480567856.0753
2011-12-23,BAYER MOTOREN WERK,DEU,68.45474815172179,601995196,41209429530.7264
2011-12-27,BAYER MOTOREN WERK,DEU,69.0150782658688,601995196,41546745567.617004
2011-12-28,BAYER MOTOREN WERK,DEU,66.1565748760373,601995196,39825940259.1888
2011-12-29,BAYER MOTOREN WERK,DEU,66.32916623618141,601995196,39929839428.8666
2011-12-30,BAYER MOTOREN WERK,DEU,67.19285491743689,601995196,40449775865.822
2012-01-02,BAYER MOTOREN WERK,DEU,,601995196,
2012-01-03,BAYER MOTOREN WERK,DEU,72.1707348910064,601995196,43446435696.1754
2012-01-04,BAYER MOTOREN WERK,DEU,72.1228942102885,601995196,43417635836.2099
2012-01-05,BAYER MOTOREN WERK,DEU,71.8333823736359,601995196,43243351101.3599
2012-01-06,BAYER MOTOREN WERK,DEU,70.62667666840429,601995196,42516920063.8246
2012-01-09,BAYER MOTOREN WERK,DEU,72.4002649411525,601995196,43584611683.701004
2012-01-10,BAYER MOTOREN WERK,DEU,75.0329035638074,601995196,45169447487.3433
2012-01-11,BAYER MOTOREN WERK,DEU,74.7624424343149,601995196,45006631186.6841
2012-01-12,BAYER MOTOREN WERK,DEU,76.01448626236521,601995196,45760355556.3518
2012-01-13,BAYER MOTOREN WERK,DEU,74.03607437807159,601995196,44569361106.2978
2012-01-16,BAYER MOTOREN WERK,DEU,75.9843367844787,601995196,45742205715.5023
2012-01-17,BAYER MOTOREN WERK,DEU,79.020774159035,601995196,47570126427.94
2012-01-18,BAYER MOTOREN WERK,DEU,79.75751050958681,601995196,48013638171.6908
2012-01-19,BAYER MOTOREN WERK,DEU,81.1716775823836,601995196,48864959955.8558
2012-01-20,BAYER MOTOREN WERK,DEU,82.15549985788479,601995196,49457216239.4253
2012-01-23,BAYER MOTOREN WERK,DEU,83.3442058293975,601995196,50172811523.7325
2012-01-24,BAYER MOTOREN WERK,DEU,82.42685427970609,601995196,49620570297.7751
2012-01-25,BAYER MOTOREN WERK,DEU,82.4987026466009,601995196,49663822669.4862
2012-01-26,BAYER MOTOREN WERK,DEU,86.04697059403989,601995196,51799862927.9653
2012-01-27,BAYER MOTOREN WERK,DEU,84.8336813352769,601995196,51069468622.8316
2012-01-30,BAYER MOTOREN WERK,DEU,84.651296981142,601995196,50959674117.8168
2012-01-31,BAYER MOTOREN WERK,DEU,85.5990888979068,601995196,51530240298.5168
2012-02-01,BAYER MOTOREN WERK,DEU,89.73326822315191,601995196,54018996391.7169
2012-02-02,BAYER MOTOREN WERK,DEU,89.57032587792091,601995196,53920905882.6629
2012-02-03,BAYER MOTOREN WERK,DEU,91.82883462149151,601995196,55280517296.4163
2012-02-06,BAYER MOTOREN WERK,DEU,92.5402803933877,601995196,55708804233.3124
2012-02-07,BAYER MOTOREN WERK,DEU,91.8468689169326,601995196,55291373855.6352
2012-02-08,BAYER MOTOREN WERK,DEU,91.45371646697059,601995196,55054697969.4624
2012-02-09,BAYER MOTOREN WERK,DEU,95.17727665801901,601995196,57296263316.4904
2012-02-10,BAYER MOTOREN WERK,DEU,92.15246636771299,601995196,55475342052.9148
2012-02-13,BAYER MOTOREN WERK,DEU,93.25562031640301,601995196,56139435430.4746
2012-02-14,BAYER MOTOREN WERK,DEU,91.9440614536143,601995196,55349883295.8046
2012-02-15,BAYER MOTOREN WERK,DEU,91.76313795176,601995196,55240968216.8448
2012-02-16,BAYER MOTOREN WERK,DEU,91.81610694489729,601995196,55272855296.2504
2012-02-17,BAYER MOTOREN WERK,DEU,94.7479268132157,601995196,57037796772.5155
2012-02-20,BAYER MOTOREN WERK,DEU,95.8407960199005,601995196,57695698784.796
2012-02-21,BAYER MOTOREN WERK,DEU,95.3720038732441,601995196,57413488164.5863
2012-02-22,BAYER MOTOREN WERK,DEU,93.9448909603697,601995196,56554373046.8864
2012-02-23,BAYER MOTOREN WERK,DEU,93.05267082068492,601995196,56017260809.0217
2012-02-24,BAYER MOTOREN WERK,DEU,94.67264429096493,601995196,56992477055.7777
2012-02-27,BAYER MOTOREN WERK,DEU,92.4799742813513,601995196,55672500243.577
2012-02-28,BAYER MOTOREN WERK,DEU,93.8036941580756,601995196,56469373250.2148
2012-02-29,BAYER MOTOREN WERK,DEU,92.876730653468,601995196,55911345673.5737
2012-03-01,BAYER MOTOREN WERK,DEU,95.3111042969323,601995196,57376826912.2082
2012-03-02,BAYER MOTOREN WERK,DEU,93.2416015212339,601995196,56130996183.1291
2012-03-05,BAYER MOTOREN WERK,DEU,93.4617776660359,601995196,56263541164.5737
2012-03-06,BAYER MOTOREN WERK,DEU,87.90084595711191,601995196,52915886990.5174
2012-03-07,BAYER MOTOREN WERK,DEU,89.5743675868584,601995196,53923338972.0269
2012-03-08,BAYER MOTOREN WERK,DEU,91.850278736395,601995196,55293426550.5708
2012-03-09,BAYER MOTOREN WERK,DEU,92.4929810290992,601995196,55680330243.2369
2012-03-12,BAYER MOTOREN WERK,DEU,93.3603143108682,601995196,56202460712.1927
2012-03-13,BAYER MOTOREN WERK,DEU,92.7336365900659,601995196,55825203734.8295
2012-03-14,BAYER MOTOREN WERK,DEU,95.676640310542,601995196,57596877836.3662
2012-03-15,BAYER MOTOREN WERK,DEU,96.40821874836621,601995196,58037284541.4336
2012-03-16,BAYER MOTOREN WERK,DEU,96.175122490912,601995196,57896961714.2406
2012-03-19,BAYER MOTOREN WERK,DEU,95.1308976786684,601995196,57268343393.7259
2012-03-20,BAYER MOTOREN WERK,DEU,90.19037546271808,601995196,54294172753.9926
2012-03-21,BAYER MOTOREN WERK,DEU,90.76040361406059,601995196,54637326962.6855
2012-03-22,BAYER MOTOREN WERK,DEU,89.2081964401166,601995196,53702905700.7745
2012-03-23,BAYER MOTOREN WERK,DEU,90.0566335530591,601995196,54213660766.874
2012-03-26,BAYER MOTOREN WERK,DEU,91.50997454724752,601995196,55088565063.5253
2012-03-27,BAYER MOTOREN WERK,DEU,91.1900670103779,601995196,54895982263.1656
2012-03-28,BAYER MOTOREN WERK,DEU,89.325342511262,601995196,53773427072.8343
2012-03-29,BAYER MOTOREN WERK,DEU,87.40274569160091,601995196,52616033023.5535
2012-03-30,BAYER MOTOREN WERK,DEU,89.7965162733713,601995196,54057071414.1054
2012-04-02,BAYER MOTOREN WERK,DEU,92.056609294778,601995196,55417636555.5053
2012-04-03,BAYER MOTOREN WERK,DEU,90.69202859886879,601995196,54596165532.0136
2012-04-04,BAYER MOTOREN WERK,DEU,87.3101240916127,601995196,52560275265.3147
2012-04-05,BAYER MOTOREN WERK,DEU,87.23482077542059,601995196,52514943030.7242
2012-04-10,BAYER MOTOREN WERK,DEU,85.144240204095,601995196,51256423569.9352
2012-04-11,BAYER MOTOREN WERK,DEU,87.52755326965469,601995196,52691166585.9662
2012-04-12,BAYER MOTOREN WERK,DEU,90.44319139966272,601995196,54446366733.5055
2012-04-13,BAYER MOTOREN WERK,DEU,88.31032903774452,601995196,53162393837.9015
2012-04-16,BAYER MOTOREN WERK,DEU,89.7489485096267,601995196,54028435848.8466
2012-04-17,BAYER MOTOREN WERK,DEU,91.9878576027964,601995196,55376248367.2155
2012-04-18,BAYER MOTOREN WERK,DEU,91.1226297487042,601995196,54855385355.6066
2012-04-19,BAYER MOTOREN WERK,DEU,89.79312882790529,601995196,54055032188.2081
2012-04-20,BAYER MOTOREN WERK,DEU,92.2455125411103,601995196,55531355402.3061
2012-04-23,BAYER MOTOREN WERK,DEU,87.9345871668001,601995196,52936199036.6569
2012-04-24,BAYER MOTOREN WERK,DEU,89.2527066279377,601995196,53729700620.0158
2012-04-25,BAYER MOTOREN WERK,DEU,91.86673522393178,601995196,55303333277.0109
2012-04-26,BAYER MOTOREN WERK,DEU,94.26099380854099,601995196,56744665442.9275
2012-04-27,BAYER MOTOREN WERK,DEU,95.64156622512172,601995196,57575763405.4391
2012-04-30,BAYER MOTOREN WERK,DEU,95.04460385949119,601995196,57216394929.1368
2012-05-02,BAYER MOTOREN WERK,DEU,93.4713417681563,601995196,56269298708.1043
2012-05-03,BAYER MOTOREN WERK,DEU,94.2773342452421,601995196,56754502307.322
2012-05-04,BAYER MOTOREN WERK,DEU,90.47394235056521,601995196,54464878658.2212
2012-05-07,BAYER MOTOREN WERK,DEU,91.4085131925777,601995196,55027485815.4344
2012-05-08,BAYER MOTOREN WERK,DEU,87.5220916935232,601995196,52687878743.3725
2012-05-09,BAYER MOTOREN WERK,DEU,87.5468770205612,601995196,52702799391.1807
2012-05-10,BAYER MOTOREN WERK,DEU,85.84758942457229,601995196,51679836421.7729
2012-05-11,BAYER MOTOREN WERK,DEU,87.5024270273769,601995196,52676040708.8214
2012-05-14,BAYER MOTOREN WERK,DEU,85.2964964759349,601995196,51348081114.1438
2012-05-15,BAYER MOTOREN WERK,DEU,84.5331323377237,601995196,50888539570.1419
2012-05-16,BAYER MOTOREN WERK,DEU,84.7667099864944,601995196,51029152192.5949
2012-05-17,BAYER MOTOREN WERK,DEU,79.7178802897446,601995196,47989780969.7293
2012-05-18,BAYER MOTOREN WERK,DEU,77.9985751361254,601995196,46954767526.7925
2012-05-21,BAYER MOTOREN WERK,DEU,78.86874361593459,601995196,47478604771.3483
2012-05-22,BAYER MOTOREN WERK,DEU,80.9241917787247,601995196,48715974690.975
2012-05-23,BAYER MOTOREN WERK,DEU,77.7787564962438,601995196,46822437761.5926
2012-05-24,BAYER MOTOREN WERK,DEU,77.986788298207,601995196,46947671906.9896
2012-05-25,BAYER MOTOREN WERK,DEU,77.4495451872427,601995196,46624254135.105
2012-05-28,BAYER MOTOREN WERK,DEU,78.08718983913641,601995196,47008113152.3001
2012-05-29,BAYER MOTOREN WERK,DEU,80.2306631565752,601995196,48298473792.1524
2012-05-30,BAYER MOTOREN WERK,DEU,76.84586214588451,601995196,46260839844.3007
2012-05-31,BAYER MOTOREN WERK,DEU,75.5477521143479,601995196,45479383841.4363
2012-06-01,BAYER MOTOREN WERK,DEU,72.59599930766758,601995196,43702442832.0352
2012-06-04,BAYER MOTOREN WERK,DEU,71.0402999062793,601995196,42765919265.9794
2012-06-05,BAYER MOTOREN WERK,DEU,71.2941381760168,601995196,42918728684.9223
2012-06-06,BAYER MOTOREN WERK,DEU,73.1265310203469,601995196,44021820374.3938
2012-06-07,BAYER MOTOREN WERK,DEU,74.8511269127365,601995196,45060018816.6537
2012-06-08,BAYER MOTOREN WERK,DEU,73.3315879368166,601995196,44145263653.0152
2012-06-11,BAYER MOTOREN WERK,DEU,73.5277558833465,601995196,44263355814.4353
2012-06-12,BAYER MOTOREN WERK,DEU,72.97324231401659,601995196,43929541309.5819
2012-06-13,BAYER MOTOREN WERK,DEU,72.6904651133549,601995196,43759310793.2452
2012-06-14,BAYER MOTOREN WERK,DEU,70.90581581367229,601995196,42684960488.2915
2012-06-15,BAYER MOTOREN WERK,DEU,70.6503213099852,601995196,42531154024.4675
2012-06-18,BAYER MOTOREN WERK,DEU,71.8796387148716,601995196,43271197196.5683
2012-06-19,BAYER MOTOREN WERK,DEU,73.4350835382704,601995196,44207567507.8975
2012-06-20,BAYER MOTOREN WERK,DEU,73.76403638026521,601995196,44405595538.4889
2012-06-21,BAYER MOTOREN WERK,DEU,72.58562658363479,601995196,43696198501.9981
2012-06-22,BAYER MOTOREN WERK,DEU,70.78836197711,601995196,42614253842.9293
2012-06-25,BAYER MOTOREN WERK,DEU,68.56529552715661,601995196,41275978519.6685
2012-06-26,BAYER MOTOREN WERK,DEU,66.9692963859028,601995196,40315194703.8136
2012-06-27,BAYER MOTOREN WERK,DEU,67.9156908665105,601995196,40884919634.6604
2012-06-28,BAYER MOTOREN WERK,DEU,67.3020764728543,601995196,40515526717.4829
2012-06-29,BAYER MOTOREN WERK,DEU,72.24710973489509,601995196,43492412985.2917
2012-07-02,BAYER MOTOREN WERK,DEU,72.24473359675841,601995196,43490982561.5483
2012-07-03,BAYER MOTOREN WERK,DEU,74.30004916358871,601995196,44728272659.0442
2012-07-04,BAYER MOTOREN WERK,DEU,73.7464971977582,601995196,44395037034.8779
2012-07-05,BAYER MOTOREN WERK,DEU,73.18492472266242,601995196,44056973102.6644
2012-07-06,BAYER MOTOREN WERK,DEU,69.4365815836759,601995196,41800488540.035
2012-07-09,BAYER MOTOREN WERK,DEU,69.3569812063367,601995196,41752569495.277
2012-07-10,BAYER MOTOREN WERK,DEU,70.1627530761312,601995196,42237640289.9652
2012-07-11,BAYER MOTOREN WERK,DEU,69.4424028614827,601995196,41803992921.3092
2012-07-12,BAYER MOTOREN WERK,DEU,68.0361624875113,601995196,40957442971.7572
2012-07-13,BAYER MOTOREN WERK,DEU,70.7341561367421,601995196,42581622187.4327
2012-07-16,BAYER MOTOREN WERK,DEU,70.3802984124653,601995196,42368601537.3505
2012-07-17,BAYER MOTOREN WERK,DEU,70.371275036639,601995196,42363169508.4514
2012-07-18,BAYER MOTOREN WERK,DEU,72.164442700157,601995196,43442647827.5118
2012-07-19,BAYER MOTOREN WERK,DEU,73.1494991355951,601995196,44035647069.4344
2012-07-20,BAYER MOTOREN WERK,DEU,70.9123208332319,601995196,42688876478.8163
2012-07-23,BAYER MOTOREN WERK,DEU,68.6312524234199,601995196,41315684254.3622
2012-07-24,BAYER MOTOREN WERK,DEU,66.6851970464186,601995196,40144168266.2574
2012-07-25,BAYER MOTOREN WERK,DEU,67.7585956064206,601995196,40790349042.7719
2012-07-26,BAYER MOTOREN WERK,DEU,70.72570725707259,601995196,42576536002.46
2012-07-27,BAYER MOTOREN WERK,DEU,73.169223156853,601995196,44047520835.4775
2012-07-30,BAYER MOTOREN WERK,DEU,73.9820278641561,601995196,44536825364.5601
2012-07-31,BAYER MOTOREN WERK,DEU,74.8417448705633,601995196,45054370872.3368
2012-08-01,BAYER MOTOREN WERK,DEU,72.5405804230202,601995196,43669080929.7098
2012-08-02,BAYER MOTOREN WERK,DEU,68.6527237354086,601995196,41328609881.0311
2012-08-03,BAYER MOTOREN WERK,DEU,71.7203252835125,601995196,43175291276.2318
2012-08-06,BAYER MOTOREN WERK,DEU,73.857994041708,601995196,44462157599.3049
2012-08-07,BAYER MOTOREN WERK,DEU,75.1536980686828,601995196,45242165198.9816
2012-08-08,BAYER MOTOREN WERK,DEU,74.4145814025332,601995196,44797220516.6759
2012-08-09,BAYER MOTOREN WERK,DEU,74.0635885821199,601995196,44585924524.9566
2012-08-10,BAYER MOTOREN WERK,DEU,73.7612057925327,601995196,44403891538.2721
2012-08-13,BAYER MOTOREN WERK,DEU,72.9734069490248,601995196,43929640419.066
2012-08-14,BAYER MOTOREN WERK,DEU,72.85788215579491,601995196,43860095048.5226
2012-08-15,BAYER MOTOREN WERK,DEU,72.4392041267502,601995196,43608052886.367004
2012-08-16,BAYER MOTOREN WERK,DEU,74.11665801251141,601995196,44617872067.1068
2012-08-17,BAYER MOTOREN WERK,DEU,75.5779636005903,601995196,45497571011.0182
2012-08-20,BAYER MOTOREN WERK,DEU,75.5522645933605,601995196,45482100332.1239
2012-08-21,BAYER MOTOREN WERK,DEU,76.92691693290729,601995196,46309634436.7013
2012-08-22,BAYER MOTOREN WERK,DEU,76.5384999002593,601995196,46075809249.0026
2012-08-23,BAYER MOTOREN WERK,DEU,76.51751560297971,601995196,46063176802.8488
2012-08-24,BAYER MOTOREN WERK,DEU,75.1649121928628,601995196,45248916047.8652
2012-08-27,BAYER MOTOREN WERK,DEU,76.06328385110271,601995196,45789731470.3482
2012-08-28,BAYER MOTOREN WERK,DEU,76.0656479340505,601995196,45791154636.9257
2012-08-29,BAYER MOTOREN WERK,DEU,75.4284425736621,601995196,45407560071.1064
2012-08-30,BAYER MOTOREN WERK,DEU,71.6767484877268,601995196,43149058254.5118
2012-08-31,BAYER MOTOREN WERK,DEU,72.68097765116659,601995196,43753599386.5857
2012-09-03,BAYER MOTOREN WERK,DEU,71.91211999194691,601995196,43290750769.3276
2012-09-04,BAYER MOTOREN WERK,DEU,69.5810564663024,601995196,41887461725.3188
2012-09-05,BAYER MOTOREN WERK,DEU,69.3796788748015,601995196,41766233382.6532
2012-09-06,BAYER MOTOREN WERK,DEU,72.3103165076758,601995196,43530463158.8603
2012-09-07,BAYER MOTOREN WERK,DEU,74.2850559410123,601995196,44719246811.0807
2012-09-10,BAYER MOTOREN WERK,DEU,74.8369773686229,601995196,45051500859.0717
2012-09-11,BAYER MOTOREN WERK,DEU,76.2797867557325,601995196,45920065178.8554
2012-09-12,BAYER MOTOREN WERK,DEU,78.05330721245551,601995196,46987715973.8104
2012-09-13,BAYER MOTOREN WERK,DEU,77.40361655717179,601995196,46596605320.4435
2012-09-14,BAYER MOTOREN WERK,DEU,81.5145937417828,601995196,49071393836.4449
2012-09-17,BAYER MOTOREN WERK,DEU,81.0430898581188,601995196,48787550763.5838
2012-09-18,BAYER MOTOREN WERK,DEU,78.9205702647658,601995196,47509804164.9695
2012-09-19,BAYER MOTOREN WERK,DEU,79.8991956544448,601995196,48098931948.2398
2012-09-20,BAYER MOTOREN WERK,DEU,76.98684074189201,601995196,46345708281.8361
2012-09-21,BAYER MOTOREN WERK,DEU,77.6614537330493,601995196,46751822061.6719
2012-09-24,BAYER MOTOREN WERK,DEU,77.02838839666259,601995196,46370719770.412994
2012-09-25,BAYER MOTOREN WERK,DEU,76.23306759997409,601995196,45891940471.5276
2012-09-26,BAYER MOTOREN WERK,DEU,73.9846689179646,601995196,44538415266.2652
2012-09-27,BAYER MOTOREN WERK,DEU,74.1340947383313,601995196,44628368892.2843
2012-09-28,BAYER MOTOREN WERK,DEU,73.2149749131609,601995196,44075063172.9834
2012-10-01,BAYER MOTOREN WERK,DEU,73.7394985094659,601995196,44390823858.1476
2012-10-02,BAYER MOTOREN WERK,DEU,74.6743587421904,601995196,44953605227.1792
2012-10-03,BAYER MOTOREN WERK,DEU,74.71294026577209,601995196,44976831119.0298
2012-10-04,BAYER MOTOREN WERK,DEU,77.71838788966491,601995196,46786096150.4428
2012-10-05,BAYER MOTOREN WERK,DEU,79.6536457313012,601995196,47951112074.1292
2012-10-08,BAYER MOTOREN WERK,DEU,77.8798018312453,601995196,46883266567.8417
2012-10-09,BAYER MOTOREN WERK,DEU,77.3635273332216,601995196,46572471800.2141
2012-10-10,BAYER MOTOREN WERK,DEU,76.8287962843504,601995196,46250566277.6416
2012-10-11,BAYER MOTOREN WERK,DEU,78.74606852098731,601995196,47404754953.5212
2012-10-12,BAYER MOTOREN WERK,DEU,78.32153323478309,601995196,47149186750.6937
2012-10-15,BAYER MOTOREN WERK,DEU,78.2117123526901,601995196,47083075107.2533
2012-10-16,BAYER MOTOREN WERK,DEU,79.4275072603435,601995196,47814977800.9819
2012-10-17,BAYER MOTOREN WERK,DEU,80.90483250888958,601995196,48704320503.5361
2012-10-18,BAYER MOTOREN WERK,DEU,81.2233248671153,601995196,48896051373.1507
2012-10-19,BAYER MOTOREN WERK,DEU,80.8053166536357,601995196,48644412436.7475
2012-10-22,BAYER MOTOREN WERK,DEU,80.3576096617347,601995196,48374894978.4075
2012-10-23,BAYER MOTOREN WERK,DEU,78.38104127774321,601995196,47185010306.6791
2012-10-24,BAYER MOTOREN WERK,DEU,78.2688766114181,601995196,47117487716.3904
2012-10-25,BAYER MOTOREN WERK,DEU,78.1981001257079,601995196,47074880612.0032
2012-10-26,BAYER MOTOREN WERK,DEU,78.8439156860209,601995196,47463658476.8137
2012-10-29,BAYER MOTOREN WERK,DEU,78.06269276929629,601995196,46993366033.9403
2012-10-30,BAYER MOTOREN WERK,DEU,79.82817022049758,601995196,48056174978.2098
2012-10-31,BAYER MOTOREN WERK,DEU,79.6273259731509,601995196,47935267706.1629
2012-11-01,BAYER MOTOREN WERK,DEU,81.9177975859348,601995196,49314120613.6331
